Product Code,Product Primary Name,Dispensing Units,Doses Per Dispensing Unit,Pack Size,Product Is Active,Product Is Full Supply,Is A Tracer Product,Pack Rounding Threshold,Can Round To Zero,Product Strength,Product Form,Description
07J01,Clorpromazina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Clorpromazina
07J02,Clorpromazina; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Clorpromazina
07J03,Clorpromazina; 25mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/2mL,Injectável,Clorpromazina
07J03Y,Cloropromazina; 50mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg/2mL,Injectável,Cloropromazina
07J04,"Flufenazina; 2,5mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"2,5mg",Comprimidos,Flufenazina
07J05,Flufenazina; 25mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/2mL,Injectável,Flufenazina
07J05Z,Flufenazina; 25mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/mL,Injectável,Flufenazina
07J06,Haloperidol; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Haloperidol
07J07,Haloperidol; 5mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg/mL,Injectável,Haloperidol
07J08,Tiapride; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Tiapride
07J09,Tioridazina; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Tioridazina
07J09Z,Tioridazina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Tioridazina
07J10,Tioridazina; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Tioridazina
07J11,Trifluorperazina; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Trifluorperazina
07J12,Clozapina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Clozapina
07J13,Clozapina; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Clozapina
07J14,Clozapina; 50mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg/2mL,Injectável,Clozapina
07J15,Risperidona; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Risperidona
07J16,Risperidona; 3mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,3mg,Comprimidos,Risperidona
07L01,Baclofeno; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Baclofeno
07L02,Betanecol; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Betanecol
07L03,Dissulfiram; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Dissulfiram
07L03Z,Disulfiram; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Disulfiram
07L04,Metilfenidato Hidrocloreto; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Metilfenidato Hidrocloreto
080ZY,Cefalexina; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Cefalexina
08A01,Fenoximetilpenicilina; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Fenoximetilpenicilina
08A01Z,Fenoximetilpenicilina; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Fenoximetilpenicilina
08A02,Fenoximetilpenicilina; 250mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Suspensão,Fenoximetilpenicilina
08A02Z,Fenoximetilpenicilina  125mg/5mL Susp,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,Fenoximetilpenicilina
08A03,Penicilina benzatinica; 1 200 000UI; Injectável Ampola,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1 200 000UI,Injectável Ampola,Penicilina benzatinica
08A04,Penicilina benzatinica; 2 400 000UI; Injectável Ampola,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2 400 000UI,Injectável Ampola,Penicilina benzatinica
08A05,Penicilina G sodica; 10 000 000UI; Injectável Frasco,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10 000 000UI,Injectável Frasco,Penicilina G sodica
08A05Z,Penicilina G sodica; 5 000 000UI; Injectável Frasco,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5 000 000UI,Injectável Frasco,Penicilina G sodica
08A06,Penicilina procaina; 3 000 000UI; Injectável Ampola,1,1,1,TRUE,TRUE,FALSE,0,FALSE,3 000 000UI,Injectável Ampola,Penicilina procaina
08A06Y,Penicilina Sodica cristalina; 10 000 000UI; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10 000 000UI,Injectável,Penicilina Sodica cristalina
08A07,Amoxicilina trihidrato; 500mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Cápsulas,Amoxicilina trihidrato
08A07Z,Amoxicilina trihidrato; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Amoxicilina trihidrato
08A08,Amoxicilina trihidrato; 250mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Suspensão,Amoxicilina trihidrato
08A08Z,Amoxicilina trihidrato; 125mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,Amoxicilina trihidrato
08A09,Ampicilina; 500mg; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Injectável,Ampicilina
08A0WZ,Ticarcilina Sódica; 50mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg/mL,Injectável,Ticarcilina SÑdica
08A0XY,Pefloxacina; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Pefloxacina
08A0YZ,Amoxicilina; 125mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,Amoxicilina
08A0ZW,Cloxacilina; 50mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg/mL,Injectável,Cloxacilina
08A0ZX,Cloxacilina; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Cloxacilina
08A0ZY,Cloxacilina; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Cloxacilina
08A0ZZ,Cloxacilina; 125mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Xarope,Cloxacilina
08A10,Amoxicilina+Acido clavulanico; 250mg + 125mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg + 125mg,Comprimidos,Amoxicilina+Acido clavulanico
08A10Z,"Amoxicilina+Acido clavulanico; 125mg + 31,25mg/5mL; Suspensão",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"125mg + 31,25mg/5mL",Suspensão,Amoxicilina+Acido clavulanico
08A11,Amoxicilina+Acido clavulanico; 500mg + 125mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg + 125mg,Comprimidos,Amoxicilina+Acido clavulanico
08A11Z,Amoxicilina +Ac clavulanico; 875mg+125mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,875mg+125mg,Comprimidos,Amoxicilina +Ac clavulanico
08A12,"Amoxicilina+Acido clavulanico; 250mg + 62,5mg; Suspensão",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"250mg + 62,5mg",Suspensão,Amoxicilina+Acido clavulanico
08A13,"Flucloxacilina, Sodica; 250mg; Cápsulas",1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,"Flucloxacilina, Sodica"
08A14,Flucloxacilina Sodica; 500mg; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Injectável,Flucloxacilina Sodica
08A15,"Flucloxacilina, Sal de magnesi; 125mg/5mL; Suspensão",1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,"Flucloxacilina, Sal de magnesio"
08A15Z,Flucloxacilina Sodica; 250mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Suspensão,Flucloxacilina Sodica
08A16,"Piperacilina+Tazobactam; 4g + 0,5g; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"4g + 0,5g",Injectável,Piperacilina+Tazobactam
08B01,"Cefuroxima,axetil; 250mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,"Cefuroxima,axetil"
08B02,"Cefuroxima, Sal sodico; 750mg; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,750mg,Injectável,"Cefuroxima, Sal sodico"
08B03,"Cefuroxima, axetil; 125mg/5mL; Suspensão",1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,"Cefuroxima, axetil"
08B04,Cefixima; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Cefixima
08B04Z,Cefixima; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Cefixima
08B05,Cefixima; 100mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/5mL,Suspensão,Cefixima
08B06,Cefotaxima sodico; 500mg-frasco; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg-frasco,Injectável,Cefotaxima sodico
08B06Y,Cefotaxima de sodio; 250mg-frasco; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg-frasco,Injectável,Cefotaxima de sodio
08B06Z,Cefotaxime de sodio; 1g; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g,Injectável,Cefotaxime de sodio
08B07,Ceftadizima; 1g-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g-ampola,Injectável,Ceftadizima
08B08,Ceftriaxona; 1g/4ml- ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/4ml- ampola,Injectável,Ceftriaxona
08B0WZ,Cefalexina; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Cefalexina
08B0YZ,Cefalexina; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Cefalexina
08C01,Imipenem+Cilastatina; 500mg + 500mg-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg + 500mg-ampola,Injectável,Imipenem+Cilastatina
08D01,Amikacina sulfato; 250mg/2mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/2mL-ampola,Injectável,Amikacina sulfato
08D02,Amikacina sulfato; 100mg/2mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/2mL-ampola,Injectável,Amikacina sulfato
08D03,"Gentamicina, sulfato; 80mg/2mL-ampola; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,80mg/2mL-ampola,Injectável,"Gentamicina, sulfato"
08D04,Gentamicina; 20mg/2mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mg/2mL-ampola,Injectável,Gentamicina
08D05,Kanamicina sulfato; 1g/3mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/3mL-ampola,Injectável,Kanamicina sulfato
08D05X,Kanamicina; 2 g/8mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2 g/8mL-ampola,Injectável,Kanamicina
08D05Y,Kanamicina; 2g/10mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2g/10mL-ampola,Injectável,Kanamicina
08D05Z,Kanamicina; 1g/10mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/10mL-ampola,Injectável,Kanamicina
08D06,"Neomicina, sulfato; 500mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,"Neomicina, sulfato"
08D06Z,"Neomicina+Bacitracina; 35,2mg+18,25mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"35,2mg+18,25mg",Comprimidos,Neomicina+Bacitracina
08D0X,Kanamicina; 2 g/8mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2 g/8mL-ampola,Injectável,Kanamicina
08D0ZZ,Gentamicina; 40mg/2mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,40mg/2mL-ampola,Injectável,Gentamicina
08E01,"Clindamicina,hidrocloreto; 150mg; Cápsulas",1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg,Cápsulas,"Clindamicina,hidrocloreto"
08E01Z,Clindamicina; 100 mg/mL; Solução,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100 mg/mL,Solução,Clindamicina
08E02,Clindamicina; 150mg/mL-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg/mL-ampola,Injectável,Clindamicina
08E03,Clindamicina; 75mg/5mL; Solução,1,1,1,TRUE,TRUE,FALSE,0,FALSE,75mg/5mL,Solução,Clindamicina
08F01,Azitromicina; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Azitromicina
08F02,Azitromicina; 200mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/5mL,Suspensão,Azitromicina
08F03,Claritromicina; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Claritromicina
08F04,Claritromicina; 500mg-ampola; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg-ampola,Injectável,Claritromicina
08F05,Claritromicina; 125mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,Claritromicina
08F06,"Eritromicina, estearato; 500mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,"Eritromicina, estearato"
08F07,"Eritromicina, lactobionato; 50mg/mL-frasco; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg/mL-frasco,Injectável,"Eritromicina, lactobionato"
08F07Y,"Eritromicina Etilsuccinato; 2,5mg/mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"2,5mg/mL",Injectável,Eritromicina Etilsuccinato
08F07Z,Eritromicina; 1g; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g,Injectável,Eritromicina
08F08,Eritromicina; 250mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Suspensão,Eritromicina
08F08Z,Eritromicina; 200mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/5mL,Suspensão,Eritromicina
08G01,Doxiciclina Hidrocloreto; 100mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Cápsulas,Doxiciclina Hidrocloreto
08G01Z,Doxicilina; 50mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Cápsulas,Doxicilina
08G02,"Minociclina, hidrocloreto; 50mg; Cápsulas",1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Cápsulas,"Minociclina, hidrocloreto"
08G03,"Tetraciclina, hidrocloreto; 500mg; Cápsulas",1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Cápsulas,"Tetraciclina, hidrocloreto"
08G03Z,Tetraciclina ; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Tetraciclina
08H01,Acido Nalidíxico; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Acido NalidÕxico
08H01Z,Acido Nalidíxico; 125mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg,Comprimidos,Acido NalidÕxico
08H02,Acido Nalidíxico; 300mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg/5mL,Xarope,Acido NalidÕxico
08H03,Ciprofloxacina; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Ciprofloxacina
08H03Z,Ciprofloxacina; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Ciprofloxacina
08H04,"Ciprofloxacina, lactato; 2mg/mL; KIT",1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg/mL,KIT,"Ciprofloxacina, lactato"
08H05,Ofloxacina; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Ofloxacina
08H06,Norfloxacina; 400mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Cápsulas,Norfloxacina
08H06Z,Norfloxacina; 100mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Cápsulas,Norfloxacina
08H07,Levofloxacina; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Levofloxacina
08H07Z,Levofloxacina 500mg Comp,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Levofloxacina
08I01,Cotrimoxazol (Sulfametazol+Tri; 480mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,480mg,Comprimidos,Cotrimoxazol (Sulfametazol+Trimetoprim)
08I02,Cotrimoxazol (Sulfametazol+Tri; 480mg/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,480mg/5mL,Injectável,Cotrimoxazol (Sulfametazol+Trimetoprim)
08I03,Cotrimoxazol (Sulfametazol+Tri; 240mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,240mg/5mL,Suspensão,Cotrimoxazol (Sulfametazol+Trimetoprim)
08J01,Vancomicina; 125mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg,Cápsulas,Vancomicina
08J02,Vancomicina hidrocloreto; 500mg; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Injectável,Vancomicina hidrocloreto
08K01,Cloranfenicol; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Cloranfenicol
08K01Z,Cloranfenicol; 500mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Cápsulas,Cloranfenicol
08K02,Cloranfenicol; 1g/10mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/10mL,Injectável,Cloranfenicol
08K02Y,Cloranfenicol; 1g/4mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/4mL,Injectável,Cloranfenicol
08K02Z,Cloranfenicol oleosa; 1g/4mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/4mL,Injectável,Cloranfenicol oleosa
08K03,Cloranfenicol; 250mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Suspensão,Cloranfenicol
08K03Z,Cloranfenicol; 125mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Suspensão,Cloranfenicol
08K04,Metronidazol; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Metronidazol
08K04X,Metronidazol; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Metronidazol
08K05,Metronidazol; 500mg/100mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg/100mL,Injectável,Metronidazol
08K06,Metronidazol; 1g; Supositório,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g,Supositório,Metronidazol
08K07,Metronidazol; 200mg/2mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/2mL,Suspensão,Metronidazol
08K08,Nitrofurantoína; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,NitrofurantoÕna
08K09,Nitrofurantoína; 25mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/5mL,Suspensão,NitrofurantoÕna
08L01,Estreptomicina; 1g/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/5mL,Injectável,Estreptomicina
08L02,Etambutol; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Etambutol
08L02X,Etambutol+Isoniazida; 400mg+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg+150mg,Comprimidos,Etambutol+Isoniazida
08L02Y,Etambutol; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Etambutol
08L02Z,Etambutol 100mg Comp,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Etambutol
08L03,Isoniazida; 300mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg,Comprimidos,Isoniazida
08L04,Isoniazida; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Isoniazida
08L04Y,Isoniazida+Tiacetazona; 100mg+50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg+50mg,Comprimidos,Isoniazida+Tiacetazona
08L04Z,Isoniazida+Tiacetazona; 300mg+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg+150mg,Comprimidos,Isoniazida+Tiacetazona
08L05,Pirazinamida; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Pirazinamida
08L05Z,Pirazinamida; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Pirazinamida
08L06,Rifampicina+Isoniazida; 150mg+100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg+100mg,Comprimidos,Rifampicina+Isoniazida
08L07,Rifampicina+Isoniazida; 150mg+75mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg+75mg,Comprimidos,Rifampicina+Isoniazida
08L07X,Rifampicina+Isoniazida; 300mg+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg+150mg,Comprimidos,Rifampicina+Isoniazida
08L07Y,Rifampicina+Isoniazida; 150mg+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg+150mg,Comprimidos,Rifampicina+Isoniazida
08L07Z,Rifampicina+Isoniazida; 60mg+30mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,60mg+30mg,Comprimidos,Rifampicina+Isoniazida
08L08,Rifampicina+Isoniazida+Pirazin; 150mg+75mg+400mg+275mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg+75mg+400mg+275mg,Comprimidos,Rifampicina+Isoniazida+Pirazinamida+Etambutol
08L09,"Capreomicina,sulfato; 1 000 000UI(1g); Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,1 000 000UI(1g),Injectável,"Capreomicina,sulfato"
08L0XZ,Rifampicina+Isoniazida+Pirazin; 120mg+50mg+300mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,120mg+50mg+300mg,Comprimidos,Rifampicina+Isoniazida+Pirazinamida
08L0YZ,Rifamp+Isoniaz+Piraz;Comp(60+30+150)mg 3DFC pediat Sem Dosagem Tratamento,1,1,1,TRUE,TRUE,FALSE,0,FALSE,Sem Dosagem,Tratamento,Rifamp+Isoniaz+Piraz;Comp(60+30+150)mg 3DFC pediat
08L0ZZ,Rifamp+Isoniaz+Etam; 150+75+275mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150+75+275mg,Comprimidos,Rifamp+Isoniaz+Etam
08L10,Cicloserina; 250mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Cápsulas,Cicloserina
08L10X,Acido Aminosalicilico (PASER); 4g; Saquetas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,4g,Saquetas,Acido Aminosalicilico (PASER)
08L11,Etionamida; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Etionamida
08L12,Rifabutina; 150mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg,Cápsulas,Rifabutina
08L12X,Protionamida; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Protionamida
08M01,Clofazimina; 50mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Cápsulas,Clofazimina
08M02,Clofazimina; 100mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Cápsulas,Clofazimina
08M03,Dapsona; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Dapsona
08M04,Dapsona; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Dapsona
08M05,Rifampicina; 150mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg,Cápsulas,Rifampicina
08M06,Rifampicina; 300mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg,Cápsulas,Rifampicina
08M0XX,Dapsona+Rifampicina; 100mg+300mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg+300mg,Comprimidos,Dapsona+Rifampicina
08M0XZ,Dapsona+Rifampicina infantil; 50mg+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg+150mg,Comprimidos,Dapsona+Rifampicina infantil
08M0ZY,Dapsona+Clofazimina+Rifampicin; 100+100+300mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100+100+300mg,Comprimidos,Dapsona+Clofazimina+Rifampicina
08M0ZZ,Dapsona+Clofazimina+Rifampicin; 50+50+150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50+50+150mg,Comprimidos,Dapsona+Clofazimina+Rifampicina
08M6ZZ,Prednisolona; 2X14Comprimidos40+30+20+15+10+; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2X14Comprimidos40+30+20+15+10+5mg,Comprimidos,Prednisolona
08N01,Albendazol; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Albendazol
08N01Z,Albendazol; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Albendazol
